cms_omds_lb.CMS_LHC_BEAM_COND.BRM_VACSUMMARY.VGPB_183_1R5
11076
ROW 	WEIGHT 	DIPTIME 	VGPB_183_1R5
71 	1 	1317434215 	.000000000021
72 	1 	1317434315 	.000000000021
73 	1 	1317434415 	.000000000021
74 	1 	1317434515 	.000000000021
75 	1 	1317434615 	.000000000021
76 	1 	1317434716 	.000000000021
77 	1 	1317434816 	.000000000021
78 	1 	1317434916 	.000000000021
79 	1 	1317435016 	.000000000021
80 	1 	1317435117 	.000000000021
81 	1 	1317435217 	.000000000021
82 	1 	1317435317 	.000000000021
83 	1 	1317435417 	.000000000021
84 	1 	1317435517 	.000000000021
85 	1 	1317435618 	.000000000021
86 	1 	1317435718 	.000000000021
87 	1 	1317435818 	.000000000021
88 	1 	1317435918 	.000000000021
89 	1 	1317436018 	.000000000021
90 	1 	1317436119 	.000000000021
91 	1 	1317436219 	.000000000021
92 	1 	1317436319 	.000000000021
93 	1 	1317436419 	.000000000021
94 	1 	1317436519 	.000000000021
95 	1 	1317436620 	.000000000021
96 	1 	1317436720 	.000000000021
97 	1 	1317436820 	.000000000021
98 	1 	1317436920 	.000000000021
99 	1 	1317437020 	.000000000021
100 	1 	1317437121 	.000000000021
101 	1 	1317437221 	.000000000021
102 	1 	1317437321 	.000000000021
103 	1 	1317437421 	.000000000021
104 	1 	1317437521 	.000000000021
105 	1 	1317437622 	.000000000021
106 	1 	1317437722 	.000000000021
107 	1 	1317437822 	.000000000021
108 	1 	1317437922 	.000000000021
109 	1 	1317438022 	.000000000021
110 	1 	1317438123 	.000000000021
111 	1 	1317438223 	.000000000021
112 	1 	1317438323 	.000000000021
113 	1 	1317438423 	.000000000021
114 	1 	1317438523 	.000000000021
115 	1 	1317438624 	.000000000021
116 	1 	1317438724 	.000000000021
117 	1 	1317438824 	.000000000021
118 	1 	1317438924 	.000000000021
119 	1 	1317439024 	.000000000021
120 	1 	1317439125 	.000000000021
121 	1 	1317439225 	.000000000021
122 	1 	1317439325 	.000000000021
123 	1 	1317439425 	.000000000021
124 	1 	1317439525 	.000000000021
125 	1 	1317439626 	.000000000021
126 	1 	1317439726 	.000000000021
127 	1 	1317439826 	.000000000021
128 	1 	1317439926 	.000000000021
129 	1 	1317440026 	.000000000021
130 	1 	1317440127 	.000000000021
131 	1 	1317440227 	.000000000021
132 	1 	1317440327 	.000000000021
133 	1 	1317440427 	.000000000021
134 	1 	1317440527 	.000000000021
135 	1 	1317440628 	.000000000021
136 	1 	1317440728 	.000000000021
137 	1 	1317440828 	.000000000021
138 	1 	1317440928 	.000000000021
139 	1 	1317441029 	.000000000021
140 	1 	1317441129 	.000000000021
141 	1 	1317441229 	.000000000021
142 	1 	1317441329 	.000000000021
143 	1 	1317441429 	.000000000021
144 	1 	1317441530 	.000000000021
145 	1 	1317441630 	.000000000021
146 	1 	1317441730 	.000000000021
147 	1 	1317441830 	.000000000021
148 	1 	1317441930 	.000000000021
149 	1 	1317442031 	.000000000021
150 	1 	1317442131 	.000000000021
151 	1 	1317442231 	.000000000021
152 	1 	1317442331 	.000000000021
153 	1 	1317442431 	.000000000021
154 	1 	1317442532 	.000000000021
155 	1 	1317442632 	.000000000021
156 	1 	1317442732 	.000000000021
157 	1 	1317442832 	.000000000021
158 	1 	1317442932 	.000000000021
159 	1 	1317443033 	.000000000021
160 	1 	1317443133 	.000000000021
161 	1 	1317443233 	.000000000021
162 	1 	1317443333 	.000000000021
163 	1 	1317443433 	.000000000021
164 	1 	1317443534 	.000000000021
165 	1 	1317443634 	.000000000021
166 	1 	1317443734 	.000000000021
167 	1 	1317443834 	.000000000021
168 	1 	1317443934 	.000000000021
169 	1 	1317444035 	.000000000021
170 	1 	1317444135 	.000000000021
171 	1 	1317444235 	.000000000021
172 	1 	1317444335 	.000000000021
173 	1 	1317444435 	.000000000021
174 	1 	1317444536 	.000000000021
175 	1 	1317444636 	.000000000021
176 	1 	1317444736 	.000000000021
177 	1 	1317444836 	.000000000021
178 	1 	1317444936 	.000000000021
179 	1 	1317445037 	.000000000021
180 	1 	1317445137 	.000000000021
181 	1 	1317445237 	.000000000021
182 	1 	1317445337 	.000000000021
183 	1 	1317445437 	.000000000021
184 	1 	1317445538 	.000000000021
185 	1 	1317445638 	.000000000021
186 	1 	1317445738 	.000000000021
187 	1 	1317445838 	.000000000021
188 	1 	1317445938 	.000000000021
189 	1 	1317446039 	.000000000021
190 	1 	1317446139 	.000000000021
191 	1 	1317446239 	.000000000021
192 	1 	1317446339 	.000000000021
193 	1 	1317446439 	.000000000021
194 	1 	1317446540 	.000000000021
195 	1 	1317446640 	.000000000021
196 	1 	1317446740 	.000000000021
197 	1 	1317446840 	.000000000021
198 	1 	1317446941 	.000000000021
199 	1 	1317447041 	.000000000021
200 	1 	1317447141 	.000000000021
201 	1 	1317447241 	.000000000021
202 	1 	1317447341 	.000000000021
203 	1 	1317447442 	.000000000021
204 	1 	1317447542 	.00000000002
205 	1 	1317447642 	.00000000002
206 	1 	1317447742 	.000000000021
207 	1 	1317447842 	.000000000021
208 	1 	1317447943 	.000000000021
209 	1 	1317448043 	.000000000021
210 	1 	1317448143 	.000000000021
211 	1 	1317448243 	.00000000002
212 	1 	1317448343 	.000000000021
213 	1 	1317448444 	.000000000021
214 	1 	1317448544 	.000000000021
215 	1 	1317448644 	.000000000021
216 	1 	1317448744 	.000000000021
217 	1 	1317448844 	.000000000021
218 	1 	1317448945 	.000000000021
219 	1 	1317449045 	.000000000021
220 	1 	1317449145 	.000000000021
221 	1 	1317449245 	.000000000021
222 	1 	1317449345 	.000000000021
223 	1 	1317449446 	.000000000021
224 	1 	1317449546 	.000000000021
225 	1 	1317449646 	.000000000021
226 	1 	1317449746 	.000000000021
227 	1 	1317449846 	.000000000021
228 	1 	1317449947 	.000000000021
229 	1 	1317450047 	.000000000021
230 	1 	1317450147 	.000000000021
231 	1 	1317450247 	.000000000021
232 	1 	1317450347 	.000000000021
233 	1 	1317450448 	.000000000021
234 	1 	1317450548 	.000000000021
235 	1 	1317450648 	.000000000021
236 	1 	1317450748 	.000000000021
237 	1 	1317450848 	.000000000021
238 	1 	1317450949 	.000000000021
239 	1 	1317451049 	.000000000021
240 	1 	1317451149 	.000000000021
241 	1 	1317451249 	.000000000021
242 	1 	1317451349 	.000000000021
243 	1 	1317451450 	.000000000021
244 	1 	1317451550 	.000000000021
245 	1 	1317451650 	.000000000021
246 	1 	1317451750 	.000000000021
247 	1 	1317451851 	.000000000021
248 	1 	1317451951 	.000000000021
249 	1 	1317452051 	.000000000021
250 	1 	1317452151 	.000000000021
251 	1 	1317452251 	.000000000021
252 	1 	1317452352 	.000000000021
253 	1 	1317452452 	.000000000021
254 	1 	1317452552 	.000000000021
255 	1 	1317452652 	.000000000021
256 	1 	1317452752 	.000000000021
257 	1 	1317452853 	.000000000021
258 	1 	1317452953 	.000000000021
259 	1 	1317453053 	.000000000021
260 	1 	1317453153 	.000000000021
261 	1 	1317453253 	.000000000021
262 	1 	1317453354 	.000000000021
263 	1 	1317453454 	.000000000021
264 	1 	1317453554 	.000000000021
265 	1 	1317453654 	.000000000021
266 	1 	1317453754 	.000000000021
267 	1 	1317453855 	.000000000021
268 	1 	1317453955 	.000000000021
269 	1 	1317454055 	.000000000021
270 	1 	1317454155 	.000000000021
271 	1 	1317454255 	.000000000021
272 	1 	1317454356 	.000000000021
273 	1 	1317454456 	.000000000021
274 	1 	1317454556 	.000000000021
275 	1 	1317454656 	.000000000021
276 	1 	1317454756 	.000000000021
277 	1 	1317454857 	.000000000021
278 	1 	1317454957 	.000000000021
279 	1 	1317455057 	.000000000021
280 	1 	1317455157 	.000000000021
281 	1 	1317455257 	.000000000021
282 	1 	1317455358 	.000000000021
283 	1 	1317455458 	.000000000021
284 	1 	1317455558 	.000000000021
285 	1 	1317455658 	.000000000021
286 	1 	1317455758 	.000000000021
287 	1 	1317455859 	.000000000021
288 	1 	1317455959 	.000000000021
289 	1 	1317456059 	.00000000002
290 	1 	1317456159 	.000000000021
291 	1 	1317456259 	.000000000021
292 	1 	1317456360 	.000000000021
293 	1 	1317456460 	.000000000021
294 	1 	1317456560 	.00000000002
295 	1 	1317456660 	.00000000002
296 	1 	1317456760 	.000000000021
297 	1 	1317456861 	.000000000021
298 	1 	1317456961 	.00000000002
299 	1 	1317457061 	.00000000002
300 	1 	1317457161 	.00000000002
301 	1 	1317457261 	.000000000021
302 	1 	1317457362 	.000000000021
303 	1 	1317457462 	.000000000021
304 	1 	1317457562 	.000000000021
305 	1 	1317457662 	.000000000021
306 	1 	1317457763 	.00000000002
307 	1 	1317457863 	.000000000021
308 	1 	1317457963 	.000000000021
309 	1 	1317458063 	.000000000021
310 	1 	1317458163 	.00000000002
311 	1 	1317458264 	.000000000021
312 	1 	1317458364 	.000000000021
313 	1 	1317458464 	.000000000021
314 	1 	1317458564 	.000000000021
315 	1 	1317458664 	.00000000002
316 	1 	1317458765 	.000000000021
317 	1 	1317458865 	.000000000021
318 	1 	1317458965 	.000000000021
319 	1 	1317459065 	.000000000021
320 	1 	1317459165 	.000000000021
321 	1 	1317459266 	.00000000002
322 	1 	1317459366 	.000000000021
323 	1 	1317459466 	.000000000021
324 	1 	1317459566 	.000000000021
325 	1 	1317459666 	.000000000021
326 	1 	1317459767 	.00000000002
327 	1 	1317459867 	.00000000002
328 	1 	1317459967 	.000000000021
329 	1 	1317460067 	.000000000021
330 	1 	1317460167 	.000000000021
331 	1 	1317460268 	.00000000002
332 	1 	1317460368 	.00000000002
333 	1 	1317460468 	.000000000021
334 	1 	1317460568 	.000000000021
335 	1 	1317460668 	.00000000002
336 	1 	1317460769 	.000000000021
337 	1 	1317460869 	.000000000021
338 	1 	1317460969 	.000000000021
339 	1 	1317461069 	.000000000021
340 	1 	1317461169 	.000000000021
341 	1 	1317461270 	.000000000021
342 	1 	1317461370 	.000000000021
343 	1 	1317461470 	.000000000021
344 	1 	1317461570 	.000000000021
345 	1 	1317461670 	.000000000021
346 	1 	1317461771 	.000000000021
347 	1 	1317461871 	.000000000021
348 	1 	1317461971 	.000000000021
349 	1 	1317462071 	.000000000021
350 	1 	1317462171 	.000000000021
351 	1 	1317462272 	.000000000021
352 	1 	1317462372 	.00000000002
353 	1 	1317462472 	.00000000002
354 	1 	1317462572 	.000000000021
355 	1 	1317462672 	.000000000021
356 	1 	1317462773 	.000000000021
357 	1 	1317462873 	.000000000021
358 	1 	1317462973 	.000000000021
359 	1 	1317463073 	.00000000002
360 	1 	1317463174 	.000000000021
361 	1 	1317463274 	.000000000021
362 	1 	1317463374 	.000000000021
363 	1 	1317463474 	.000000000021
364 	1 	1317463574 	.000000000021
365 	1 	1317463675 	.000000000021
366 	1 	1317463775 	.000000000021
367 	1 	1317463875 	.000000000021
368 	1 	1317463975 	.000000000021
369 	1 	1317464075 	.000000000021
370 	1 	1317464176 	.000000000021
371 	1 	1317464276 	.000000000021
372 	1 	1317464376 	.000000000021
373 	1 	1317464476 	.000000000021
374 	1 	1317464576 	.00000000002
375 	1 	1317464677 	.000000000021
376 	1 	1317464777 	.000000000021
377 	1 	1317464877 	.000000000021
378 	1 	1317464977 	.000000000021
379 	1 	1317465077 	.000000000021
380 	1 	1317465178 	.00000000002
381 	1 	1317465278 	.000000000021
382 	1 	1317465378 	.000000000021
383 	1 	1317465478 	.000000000021
384 	1 	1317465578 	.000000000021
385 	1 	1317465679 	.00000000002
386 	1 	1317465779 	.00000000002
387 	1 	1317465879 	.000000000021
388 	1 	1317465979 	.000000000021
389 	1 	1317466079 	.000000000021
390 	1 	1317466180 	.00000000002
391 	1 	1317466280 	.00000000002
392 	1 	1317466380 	.000000000021
393 	1 	1317466480 	.000000000021
394 	1 	1317466580 	.000000000021
395 	1 	1317466681 	.000000000021
396 	1 	1317466781 	.00000000002
397 	1 	1317466881 	.000000000021
398 	1 	1317466981 	.000000000021
399 	1 	1317467081 	.000000000021
400 	1 	1317467182 	.000000000021
401 	1 	1317467282 	.000000000021
402 	1 	1317467382 	.000000000021
403 	1 	1317467482 	.000000000021
404 	1 	1317467582 	.000000000021
405 	1 	1317467683 	.000000000021
406 	1 	1317467783 	.000000000021
407 	1 	1317467883 	.000000000021
408 	1 	1317467983 	.000000000021
409 	1 	1317468083 	.000000000021
410 	1 	1317468184 	.000000000021
411 	1 	1317468284 	.000000000021
412 	1 	1317468384 	.000000000021
413 	1 	1317468484 	.00000000002
414 	1 	1317468585 	.00000000002
415 	1 	1317468685 	.000000000021
416 	1 	1317468785 	.000000000021
417 	1 	1317468885 	.000000000021
418 	1 	1317468985 	.000000000021
419 	1 	1317469086 	.000000000021
420 	1 	1317469186 	.000000000021
421 	1 	1317469286 	.000000000021
422 	1 	1317469386 	.000000000021
423 	1 	1317469486 	.000000000021
424 	1 	1317469587 	.000000000021
425 	1 	1317469687 	.00000000002
426 	1 	1317469787 	.000000000021
427 	1 	1317469887 	.000000000021
428 	1 	1317469987 	.000000000021
429 	1 	1317470088 	.000000000021
430 	1 	1317470188 	.00000000002
431 	1 	1317470288 	.00000000002
432 	1 	1317470388 	.00000000002
433 	1 	1317470488 	.000000000021
434 	1 	1317470589 	.000000000021
435 	1 	1317470689 	.000000000021
436 	1 	1317470789 	.00000000002
437 	1 	1317470889 	.00000000002
438 	1 	1317470989 	.000000000021
439 	1 	1317471090 	.000000000021
440 	1 	1317471190 	.000000000021
441 	1 	1317471290 	.000000000021
442 	1 	1317471390 	.000000000021
443 	1 	1317471490 	.000000000021
444 	1 	1317471591 	.000000000021
445 	1 	1317471691 	.000000000021
446 	1 	1317471791 	.000000000021
447 	1 	1317471891 	.000000000021
448 	1 	1317471991 	.00000000002
449 	1 	1317472092 	.000000000021
450 	1 	1317472192 	.000000000021
451 	1 	1317472292 	.000000000021
452 	1 	1317472392 	.000000000021
453 	1 	1317472492 	.000000000021
454 	1 	1317472593 	.000000000021
455 	1 	1317472693 	.000000000021
456 	1 	1317472793 	.000000000021
457 	1 	1317472893 	.000000000021
458 	1 	1317472993 	.000000000021
459 	1 	1317473094 	.000000000021
460 	1 	1317473194 	.000000000021
461 	1 	1317473294 	.000000000021
462 	1 	1317473394 	.000000000021
463 	1 	1317473494 	.000000000021
464 	1 	1317473595 	.000000000021
465 	1 	1317473695 	.000000000021
466 	1 	1317473795 	.000000000021
467 	1 	1317473895 	.000000000021
468 	1 	1317473996 	.000000000021
469 	1 	1317474096 	.000000000021
470 	1 	1317474196 	.000000000021
471 	1 	1317474296 	.000000000021
472 	1 	1317474396 	.000000000021
473 	1 	1317474497 	.000000000021
474 	1 	1317474597 	.000000000021
475 	1 	1317474697 	.000000000021
476 	1 	1317474797 	.000000000021
477 	1 	1317474897 	.000000000021
478 	1 	1317474998 	.000000000021
479 	1 	1317475098 	.000000000021
480 	1 	1317475198 	.000000000021
481 	1 	1317475298 	.000000000021
482 	1 	1317475398 	.000000000021
483 	1 	1317475499 	.000000000021
484 	1 	1317475599 	.000000000021
485 	1 	1317475699 	.000000000021
486 	1 	1317475799 	.000000000021
487 	1 	1317475899 	.000000000021
488 	1 	1317476000 	.000000000021
489 	1 	1317476100 	.000000000021
490 	1 	1317476200 	.00000000002
491 	1 	1317476300 	.000000000021
492 	1 	1317476400 	.000000000021
493 	1 	1317476501 	.000000000021
494 	1 	1317476601 	.00000000002
495 	1 	1317476701 	.000000000021
496 	1 	1317476801 	.000000000021
497 	1 	1317476901 	.000000000021
498 	1 	1317477002 	.000000000021
499 	1 	1317477102 	.000000000021
500 	1 	1317477202 	.000000000021
501 	1 	1317477302 	.000000000021
502 	1 	1317477402 	.000000000021
503 	1 	1317477503 	.000000000021
504 	1 	1317477603 	.000000000021
505 	1 	1317477703 	.000000000021
506 	1 	1317477803 	.000000000021
507 	1 	1317477903 	.000000000021
508 	1 	1317478004 	.000000000021
509 	1 	1317478104 	.000000000021
510 	1 	1317478204 	.000000000021
511 	1 	1317478304 	.00000000002
512 	1 	1317478404 	.000000000021
513 	1 	1317478505 	.000000000021
514 	1 	1317478605 	.000000000021
515 	1 	1317478705 	.000000000021
516 	1 	1317478805 	.000000000021
517 	1 	1317478906 	.000000000021
518 	1 	1317479006 	.000000000021
519 	1 	1317479106 	.000000000021
520 	1 	1317479206 	.000000000021
521 	1 	1317479306 	.000000000021
522 	1 	1317479407 	.000000000021
523 	1 	1317479507 	.000000000021
524 	1 	1317479607 	.000000000021
525 	1 	1317479707 	.000000000021
526 	1 	1317479807 	.000000000021
527 	1 	1317479908 	.000000000021
528 	1 	1317480008 	.00000000002
529 	1 	1317480108 	.00000000002
530 	1 	1317480208 	.00000000002
531 	1 	1317480308 	.00000000002
532 	1 	1317480409 	.000000000021
533 	1 	1317480509 	.000000000021
534 	1 	1317480609 	.00000000002
535 	1 	1317480709 	.00000000002
536 	1 	1317480809 	.00000000002
537 	1 	1317480910 	.00000000002
538 	1 	1317481010 	.00000000002
539 	1 	1317481110 	.00000000002
540 	1 	1317481210 	.00000000002
541 	1 	1317481310 	.00000000002
542 	1 	1317481411 	.00000000002
543 	1 	1317481511 	.00000000002
544 	1 	1317481611 	.00000000002
545 	1 	1317481711 	.00000000002
546 	1 	1317481811 	.00000000002
547 	1 	1317481912 	.00000000002
548 	1 	1317482012 	.00000000002
549 	1 	1317482112 	.00000000002
550 	1 	1317482212 	.00000000002
551 	1 	1317482312 	.000000000022
552 	1 	1317482413 	.000000000021
553 	1 	1317482513 	.000000000021
554 	1 	1317482613 	.00000000002
555 	1 	1317482713 	.00000000002
556 	1 	1317482813 	.00000000002
557 	1 	1317482914 	.00000000002
558 	1 	1317483014 	.000000000021
559 	1 	1317483114 	.000000000021
560 	1 	1317483214 	.000000000021
561 	1 	1317483315 	.000000000021
562 	1 	1317483415 	.00000000002
563 	1 	1317483515 	.000000000021
564 	1 	1317483615 	.000000000021
565 	1 	1317483715 	.000000000021
566 	1 	1317483816 	.000000000021
567 	1 	1317483916 	.000000000021
568 	1 	1317484016 	.00000000002
569 	1 	1317484116 	.000000000021
570 	1 	1317484216 	.00000000002
571 	1 	1317484317 	.000000000021
572 	1 	1317484417 	.00000000002
573 	1 	1317484517 	.000000000021
574 	1 	1317484617 	.000000000021
575 	1 	1317484717 	.000000000021
576 	1 	1317484818 	.00000000002
577 	1 	1317484918 	.00000000002
578 	1 	1317485018 	.000000000021
579 	1 	1317485118 	.000000000021
580 	1 	1317485218 	.000000000021
581 	1 	1317485319 	.000000000021
582 	1 	1317485419 	.000000000021
583 	1 	1317485519 	.000000000021
584 	1 	1317485619 	.000000000021
585 	1 	1317485719 	.000000000021
586 	1 	1317485820 	.000000000021
587 	1 	1317485920 	.000000000021
588 	1 	1317486020 	.000000000021
589 	1 	1317486120 	.000000000021
590 	1 	1317486220 	.000000000021
591 	1 	1317486321 	.000000000021
592 	1 	1317486421 	.000000000021
593 	1 	1317486521 	.000000000021
594 	1 	1317486621 	.000000000021
595 	1 	1317486721 	.000000000021
596 	1 	1317486822 	.000000000021
597 	1 	1317486922 	.00000000002
598 	1 	1317487022 	.000000000021
599 	1 	1317487122 	.000000000021
600 	1 	1317487222 	.000000000021
601 	1 	1317487323 	.000000000021
602 	1 	1317487423 	.000000000021
603 	1 	1317487523 	.000000000021
604 	1 	1317487623 	.000000000021
605 	1 	1317487723 	.000000000021
606 	1 	1317487824 	.000000000021
607 	1 	1317487924 	.000000000021
608 	1 	1317488024 	.000000000021
609 	1 	1317488124 	.000000000021
610 	1 	1317488225 	.000000000021
611 	1 	1317488325 	.000000000021
612 	1 	1317488425 	.000000000021
613 	1 	1317488525 	.000000000021
614 	1 	1317488625 	.000000000021
615 	1 	1317488726 	.000000000021
616 	1 	1317488826 	.000000000021
617 	1 	1317488926 	.000000000021
618 	1 	1317489026 	.000000000021
619 	1 	1317489126 	.000000000021
620 	1 	1317489227 	.000000000021
621 	1 	1317489327 	.000000000021
622 	1 	1317489427 	.000000000022
623 	1 	1317489527 	.000000000021
624 	1 	1317489627 	.000000000021
625 	1 	1317489728 	.000000000021
626 	1 	1317489828 	.000000000021
627 	1 	1317489928 	.000000000021
628 	1 	1317490028 	.000000000021
629 	1 	1317490128 	.000000000021
630 	1 	1317490229 	.000000000021
631 	1 	1317490329 	.000000000021
632 	1 	1317490429 	.000000000021
633 	1 	1317490529 	.000000000021
634 	1 	1317490629 	.000000000022
635 	1 	1317490730 	.000000000022
636 	1 	1317490830 	.000000000022
637 	1 	1317490930 	.000000000022
638 	1 	1317491030 	.000000000022
639 	1 	1317491130 	.000000000022
640 	1 	1317491231 	.000000000022
641 	1 	1317491331 	.000000000022
642 	1 	1317491431 	.000000000022
643 	1 	1317491531 	.000000000022
644 	1 	1317491631 	.000000000022
645 	1 	1317491732 	.000000000022
646 	1 	1317491832 	.000000000022
647 	1 	1317491932 	.000000000022
648 	1 	1317492032 	.000000000022
649 	1 	1317492132 	.000000000022
650 	1 	1317492233 	.000000000022
651 	1 	1317492333 	.000000000022
652 	1 	1317492433 	.000000000022
653 	1 	1317492533 	.000000000022
654 	1 	1317492633 	.000000000022
655 	1 	1317492734 	.000000000022
656 	1 	1317492834 	.000000000023
657 	1 	1317492934 	.000000000023
658 	1 	1317493034 	.000000000022
659 	1 	1317493135 	.000000000022
660 	1 	1317493235 	.000000000022
661 	1 	1317493335 	.000000000022
662 	1 	1317493435 	.000000000022
663 	1 	1317493535 	.000000000022
664 	1 	1317493636 	.000000000022
665 	1 	1317493736 	.000000000022
666 	1 	1317493836 	.000000000022
667 	1 	1317493936 	.000000000022
668 	1 	1317494036 	.000000000022
669 	1 	1317494137 	.000000000022
670 	1 	1317494237 	.000000000022
671 	1 	1317494337 	.000000000022
672 	1 	1317494437 	.000000000022
673 	1 	1317494537 	.000000000022
674 	1 	1317494638 	.000000000022
675 	1 	1317494738 	.000000000022
676 	1 	1317494838 	.000000000021
677 	1 	1317494938 	.000000000021
678 	1 	1317495038 	.000000000021
679 	1 	1317495139 	.000000000021
680 	1 	1317495239 	.000000000063
681 	1 	1317495339 	.000000000048
682 	1 	1317495439 	.000000000045
683 	1 	1317495539 	.000000000052
684 	1 	1317495640 	.000000000065
685 	1 	1317495740 	.000000000099
686 	1 	1317495840 	.00000000014
687 	1 	1317495940 	.00000000016
688 	1 	1317496040 	.00000000021
689 	1 	1317496141 	.0000000002
690 	1 	1317496241 	.00000000019
691 	1 	1317496341 	.00000000018
692 	1 	1317496441 	.00000000017
693 	1 	1317496541 	.00000000015
694 	1 	1317496642 	.00000000014
695 	1 	1317496742 	.00000000013
696 	1 	1317496842 	.00000000013
697 	1 	1317496942 	.00000000012
698 	1 	1317497042 	.00000000018
699 	1 	1317497143 	.00000000047
700 	1 	1317497243 	.00000000076
701 	1 	1317497343 	.00000000039
702 	1 	1317497443 	.00000000034
703 	1 	1317497543 	.00000000032
704 	1 	1317497644 	.00000000031
705 	1 	1317497744 	.0000000003
706 	1 	1317497844 	.00000000029
707 	1 	1317497944 	.00000000028
708 	1 	1317498045 	.00000000028
709 	1 	1317498145 	.00000000027
710 	1 	1317498245 	.00000000027
711 	1 	1317498345 	.00000000027
712 	1 	1317498445 	.00000000027
713 	1 	1317498546 	.00000000027
714 	1 	1317498646 	.00000000026
715 	1 	1317498746 	.00000000026
716 	1 	1317498846 	.00000000026
717 	1 	1317498946 	.00000000026
718 	1 	1317499047 	.00000000045
719 	1 	1317499147 	.00000000056
720 	1 	1317499247 	.00000000057
721 	1 	1317499347 	.00000000057
722 	1 	1317499447 	.00000000056
723 	1 	1317499548 	.00000000056
724 	1 	1317499648 	.00000000055
725 	1 	1317499748 	.00000000055
726 	1 	1317499848 	.00000000054
727 	1 	1317499948 	.00000000054
728 	1 	1317500049 	.00000000052
729 	1 	1317500149 	.00000000053
730 	1 	1317500249 	.00000000053
731 	1 	1317500349 	.00000000052
732 	1 	1317500449 	.00000000052
733 	1 	1317500550 	.00000000052
734 	1 	1317500650 	.00000000051
735 	1 	1317500750 	.00000000051
736 	1 	1317500850 	.00000000051
737 	1 	1317500950 	.00000000051
738 	1 	1317501051 	.0000000005
739 	1 	1317501151 	.0000000005
740 	1 	1317501251 	.0000000005
741 	1 	1317501351 	.0000000005
742 	1 	1317501451 	.0000000005
743 	1 	1317501552 	.00000000049
744 	1 	1317501652 	.00000000049
745 	1 	1317501752 	.00000000049
746 	1 	1317501852 	.00000000049
747 	1 	1317501952 	.00000000049
748 	1 	1317502053 	.00000000048
749 	1 	1317502153 	.00000000048
750 	1 	1317502253 	.00000000048
751 	1 	1317502353 	.00000000048
752 	1 	1317502453 	.00000000047
753 	1 	1317502554 	.00000000047
754 	1 	1317502654 	.00000000047
755 	1 	1317502754 	.00000000046
756 	1 	1317502854 	.00000000046
757 	1 	1317502955 	.00000000046
758 	1 	1317503055 	.00000000046
759 	1 	1317503155 	.00000000046
760 	1 	1317503255 	.00000000045
761 	1 	1317503355 	.00000000045
762 	1 	1317503456 	.00000000045
763 	1 	1317503556 	.00000000045
764 	1 	1317503656 	.00000000045
765 	1 	1317503756 	.00000000044
766 	1 	1317503856 	.00000000044
767 	1 	1317503957 	.00000000044
768 	1 	1317504057 	.00000000044
